"","symbol","Sector","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","fit.cluster"
"922","TER","Capital Goods",-0.362954169440063,-0.380711807090483,-0.360123574960386,-0.33624536005552,-0.352785003615211,-0.300192271858767,-0.12233864010946,-0.208659086507791,-0.188496173524202,-0.0877271279317564,0.0631718466795372,-0.194169653215426,0.0265512458777654,-0.0381199714342489,-0.195723871954423,-0.10276412680949,-0.0928025277649619,0.0413844257049745,0.0360768781035704,0.12844746654985,-0.0434597685368459,-0.365554363376504,-0.0192403428389773,-0.231906394496568,0.781848895072097,-0.10433238537937,-0.18102944227922,0.0454757656733602,-0.43428430117878,-0.382852804400612,-0.101283319425763,-0.0447501884756281,-0.171398658328483,-0.179120516314389,-0.16266641248121,0.628152174460275,-0.205923236233668,1.95002980977298,-1.29002900039036,193
"923","TEVA","Health Care",0.708561063528007,0.640152018272422,0.214888984445976,0.533528755048434,0.703478329773501,0.575805629100193,-0.0846463580218164,-0.00381118849404482,0.734053512159086,1.22473988155477,-0.0571814676473441,-0.199498727951022,0.0652147187336834,-0.00259577464242399,-0.144231777748262,0.0253700770923549,-0.04608987415671,0.341931836386683,0.0693525744880902,0.207213490090551,-0.023415622145176,-0.200402427677616,-0.0373286321737018,0.113838734504691,-0.0460652910794114,-0.105056666514875,-0.118835210652428,-0.0756953297638246,0.305387269902773,-1.51404747000729,0.337020120239735,1.26649383849277,0.0673297427468842,-0.237824587584903,-0.487687914166154,0.782920568554554,-0.114986290738215,3.64125763872802,-0.641652321693669,27
"924","TGI","Capital Goods",-0.392105686807576,-0.359219937082843,-0.29141916796996,-0.347482758345973,-0.349627561017382,-0.258634108283141,-0.134777581502088,-0.183006627409881,-0.204668274395116,-0.134067196067324,-0.135971088232242,-0.392233597555085,0.0525110062238818,-0.189520714904169,-0.263196271259047,-0.186675021400078,-0.0139749248010368,0.0132218572077135,0.0164907687290551,-0.239632220380733,-0.0272187105740776,0.353459492551922,0.00292418071202315,0.302777522471922,-0.0136350328509021,-0.165715211613431,-0.0983513138630355,-0.0376662475035389,1.02350663902974,0.218541827947243,-0.422512635568099,-0.342623089129217,-0.436652437301114,-0.472640872666959,0.162355089203733,-0.266172000939917,-0.0664726901360677,2.0694937469729,1.7708931535828,74
"925","TGS","Public Utilities",-0.431407841310343,-0.420389560201838,-0.398218311760713,-0.393122621982064,-0.40112351068649,-0.329419009338766,-0.134004632466607,-0.203400704167489,-0.281438015722845,-0.186305694167959,-0.0171162751977663,0.42755573260413,-0.0551943824461753,-0.11762650711119,-0.0874129151759462,-0.0902908857216997,-0.107984140187644,-0.00834010929800204,0.0547664402179847,0.390495967944874,-0.0240702521206427,-0.420290433493849,-0.0926125587319443,-0.27817711808038,-0.0364960978861574,-0.168069125303822,-0.00724918289221294,-0.0585449593327154,-0.788602501312252,-0.75514471966357,-0.517263324605982,-0.503713252878302,0.385634277514041,0.760144624013834,-0.487687914166154,-0.818339630771791,1.50195990538143,-0.668172666011384,0.512322725377674,172
"926","TGT","Consumer Services",0.585061054139959,0.660927492613141,1.84986818323167,1.41174416044492,0.858972316340965,0.499685714929659,-0.0940253621118124,0.0290908786097964,0.713856746766256,0.748281837341868,-0.226748719156384,-0.0755977403484109,0.0215802279391474,-0.186137458066853,-0.0465743577020945,-0.216157227607583,-0.0758691908319706,-0.342330570070208,0.0118011369069881,0.338995106399031,-0.00945018266855374,0.754437906591633,-0.0291761637411499,-0.585363310761795,-0.0241110323816715,-0.0990813471469581,-0.0655386716935276,-0.0764409980434381,0.111848496350548,-0.397171724218418,0.353186504393311,0.179574979266748,0.226482010130463,0.173103911308695,0.487376590888677,0.321944303816389,-0.641641042512781,-0.497426519152795,-0.560621325057591,199
"927","THC","Health Care",-0.334196591496434,-0.115645410329588,0.11802196017569,0.782982936347825,-0.0392341237134467,-0.302221033049486,-0.132509053496955,0.020540058910493,-0.171312398314066,-0.235543712812948,0.263340071949278,0.0727281731256833,0.00666717412329336,-0.21912421223069,0.219764060605634,-0.193478607447964,-0.0822921807031052,-0.233640657276091,0.0137321617748981,-0.0775559796335217,-0.0110399983232585,1.37865979434749,-0.00369969988942527,-0.181779777280772,-0.0364960978861574,-0.143986777548276,1.1571451276653,-0.0715941542259507,-0.480406013361604,-0.0535176485910719,-0.186615878132494,-0.314085417541408,-0.516228570992903,-0.56069697957273,-0.16266641248121,0.975808692983931,0.162495398727231,1.38075106660349,1.85989117520517,63
"928","THO","Consumer Non-Durables",-0.386590534873182,-0.388950357260078,-0.288324374862283,-0.371135627926919,-0.364498274156287,-0.271508302462419,-0.131401140029689,-0.208659086507791,-0.240128286216182,-0.101146357658006,-0.107184089720242,-0.237246340661495,-0.0148739036107181,-0.185291643857523,-0.127363677922106,-0.236567985751239,-0.0866714919788788,-0.0395829587246511,0.0133873359056284,1.08727233003569,0.00170969977035423,0.335318994218012,-0.00522828772052875,0.17553303261644,-0.0331552324321535,-0.0880360598305047,-0.18102944227922,-0.0387847499229591,0.0178808958285329,0.204222908129437,-0.458241252012038,-0.463947183660573,0.0142789869523581,-0.00300830250284725,-0.650198665008625,-0.140737720966536,-0.616188421507688,0.644745541650417,-0.246246321966189,126
"929","TIF","Consumer Services",-0.200848096511254,-0.213433418864351,-0.281825309336162,-0.194330705455268,-0.231314930649726,-0.18424178520813,-0.124612825291663,-0.188583248952905,-0.165231335861243,-0.0127935460289303,-0.0153022999490649,0.0984853676810648,0.0613483714480916,-5.83320144365148e-05,0.00580553123175889,0.0231022150763931,0.0155124377891723,0.228841522264869,0.0588698680622933,0.870665765298762,-0.0106035783396141,-0.108651352289346,-0.0487930409069779,0.160109458088503,-0.0404335464569477,-0.077352913081804,-0.133161135969509,0.105502062182243,0.112710584428732,1.26382297464709,-0.314014244978956,-0.342275794235816,-0.0652971467394311,-0.0910644094086182,-0.16266641248121,0.928717946232072,-0.343428793380944,1.61057017653785,-0.217077758694546,31
"930","TILE","Consumer Durables",-0.410423870018244,-0.404173765182157,-0.380239730160286,-0.382273073685823,-0.398908178713158,-0.326678692428627,-0.134384854314954,-0.203844603242313,-0.27743171189674,-0.157464904706868,0.183682897984567,0.0256546796279169,-0.00106552044789024,-0.105785108180582,0.139862535113316,-0.11523736789728,0.0844136018613439,-0.114389781295501,0.0200079925956054,0.379892849391318,-0.0287150076608585,-0.287959168190995,-0.0154188732612186,-0.234476990251224,0.0126862142617143,-0.161550595084276,-0.0686240586474298,-0.0186517063733961,-0.65282362899833,-0.067836568408878,-0.437407410907207,-0.426020169531138,-0.330550925712062,-0.384584765761188,-0.487687914166154,1.9552101372246,-0.24740502741438,0.343380812314623,-1.37226438725757,91
"931","TJX","Consumer Services",0.491303471255253,-0.435695174526696,0.499609950352248,0.297743296012024,0.354074195251316,0.403708431845073,-0.096705077566097,-0.178545330175462,0.254839351474656,0.446726113156484,-0.0548942814641989,0.0434182620799042,0.0480923236117769,-0.110859993436557,0.605954767151841,-0.311407432277981,-0.331329015252098,0.0770276764593206,0.0315941418030652,2.41872107411792,0.101681048880907,-0.000332654145250101,-0.0215332245856325,0.112553436627363,-0.0354222482759418,-0.108678072192401,-0.132572223936814,-0.0607819641715557,-0.573080481766345,0.00375803068015208,-0.0142613320633072,-0.13993632266177,-0.197924036225746,-0.237824587584903,-0.325177163323682,0.663833739232755,-0.586118646662803,-0.55895763980757,-1.40595813163375,47
"932","TKR","Capital Goods",-0.387575383432895,-0.435695174526696,-0.317105950763678,-0.334605967679104,-0.330099345645527,-0.353618522922025,-0.132964605124183,-0.198929740789062,-0.238365659418263,-0.0384287981419298,-0.226748719156384,-0.215485952157811,0.0353886111019752,-0.167529545461611,-0.19128489831596,-0.311407432277981,-0.331329015252098,-0.325609045024959,0.0311113855860877,0.234478652085409,-0.067961633332884,-0.0895671286085854,-0.0411501017514605,-0.368147969493347,-0.0364960978861574,-0.145254269535411,-0.133711640695724,-0.0246170526103036,-0.145053750948173,-0.153750087315715,-0.400651042607906,-0.36532588493855,0.359108899616778,0.319864089484979,-0.650198665008625,-0.585847792372228,-0.480473848795375,-0.479981775184803,-0.801910662066587,122
"933","TMK","Finance",-0.291257194292935,-0.274506149469395,-0.289252812794586,-0.261820021628734,-0.266988909850339,-0.161654028068396,-0.13384935784334,-0.185423163411858,-0.130810539423116,0.157232617938515,-0.107184089720242,-0.20260735488012,0.0403596290405933,-0.0804106819007071,-0.232123455789812,-0.05400509346631,-0.0206898687572229,0.333571073864058,0.0618008879510852,-0.347178137138229,-0.0243508078244141,-0.127735575970106,-0.0368191028966673,0.223089054077579,-0.0385006171585597,-0.164085579058544,-0.148229602545206,-0.109623236486236,0.818760720461124,-0.110793327862296,-0.40576701873256,-0.370686124362711,-0.277500169917536,-0.296528658855417,1.78746259762845,0.915850952280427,-0.974360771768805,-0.246443939728607,0.721598630789128,137
"934","TMO","Capital Goods",0.649667119657152,0.785938536490914,0.109666018784963,0.228545389555686,0.321146056919382,0.314350271731838,-0.123794023347298,0.0519550269361946,0.163035872416336,0.434663884189068,-0.00150031436111983,-0.0396264858831366,0.0525110062238818,0.0312367937307426,-0.13624162519903,0.147834625954295,0.159153847634547,0.257444130894899,0.0369389427767445,-0.229029101827177,-0.0311776632828522,-0.00651929808571639,-0.0393667492818398,0.329768777895812,-0.0165224951361484,-0.142719285561143,-0.0942161271986769,-0.084643349119186,1.39248033649233,-0.411490644036224,-0.23546836252922,-0.256538975274281,-0.410127059403851,-0.443288837031702,-1.13773091753604,0.764895542119381,-0.832533787515083,-0.482532483410964,-0.261607948233244,83
"935","TNH","Basic Industries",-0.403529930100251,-0.399158995513707,-0.393324515419544,-0.37828607826074,-0.358033382997118,-0.270250669097862,-0.134369967006875,-0.208659086507791,-0.223695463464743,-0.130840549818541,-0.146618334257228,-0.792358292286099,-0.0551943824461753,0.0498447063359841,0.253500260257947,0.0763969724514966,-0.159660013241773,1.24313402829904,0.177248588982559,6.94625269648629,0.226029571363599,-0.114208845998578,-0.1096817895126,1.10223280217,-0.0455402979366393,-0.119542289224978,-0.18102944227922,-0.0574264569132952,-0.162295512511846,-1.55700422946071,-0.534830872617226,-0.508615095200109,1.44664939340456,1.93422604942411,4.387634611108,-0.603532787943353,-0.0977589754099403,0.640596826600277,1.55170548008995,131
"936","TOL","Capital Goods",-0.309378407791659,-0.265372104716148,-0.284610623133071,-0.340435677724265,-0.327380944892124,-0.212373057836371,-0.12719175367025,-0.145457375686853,-0.227782554352419,-0.123162941080781,-0.077056326893985,-0.149760697085458,-0.00161785577440335,-0.106630922389911,-0.22413330324058,-0.0494693694343863,0.20791017983816,0.147874137835243,0.0301113905652057,-0.1926755525007,-0.0304606875954363,-0.205750204643104,-0.0386024553662881,-0.0352558192653686,-0.0354938382499562,-0.12189620291537,-0.0736298109253376,0.185661402240688,0.14546993139971,0.490601304485559,-0.118403506728971,-0.207792278153363,-0.516228570992903,-0.56069697957273,0.487376590888677,0.669725288596208,-0.500474765172364,-0.631469513898431,-1.56337585754718,38
"937","TPC","Basic Industries",-0.424014780142287,-0.405069259765808,-0.269446136905454,-0.368142177751326,-0.372186994456794,-0.305490879797333,-0.133090254004373,-0.192233147752814,-0.293754370473309,-0.211458457122261,-0.142753778292604,-0.481495599376321,-0.0137692329576918,-0.228428168533311,-0.309361597099054,-0.269451984982686,-0.145938171244348,-0.164114316298477,0.00545634091242681,-0.172984046615525,-0.0380045187412903,0.543148287268929,-0.00675687555163222,-0.0455382022839934,-0.0526754320134048,-0.123706905754133,-0.0989658307667172,-0.0533252813754213,0.367457611531994,1.7649851682703,-0.48302410846493,-0.472543214626256,-0.516228570992903,-0.56069697957273,-0.975220166693569,-0.136241639205797,0.549630464624136,-0.533181347470284,-0.578854790547246,120
"938","TPX","Consumer Durables",-0.353499623266815,-0.333608791990405,-0.318034388695981,-0.31307773011491,-0.359862724015558,-0.302916040961478,-0.134593276628065,-0.178917104944996,-0.250006340562858,-0.121308373377041,0.125793427004271,0.095376740751967,0.024341904571713,-0.125238834995153,1.61360178308275,-0.0982284027775662,0.162365342570114,-0.104268858241798,0.0189045498139426,0.17237467198601,0.118670255387066,0.0723341975622603,-0.0225522831397015,-0.0815265428491802,-0.03998014328819,-0.16426664934242,0.799253043448138,-0.0689843152473036,-0.707566221962991,0.290136427036274,-0.401465636836306,-0.367886380854014,-0.516228570992903,-0.56069697957273,-0.325177163323682,1.7032341993128,-0.338906364110751,-0.248519355909927,-1.56337425867071,91
"939","TRGT","Health Care",-0.442661311862763,-0.436035999765233,-0.411798944771683,-0.411298178263691,-0.425695219246186,-0.345702051848289,-0.133703611097243,-0.208659086507791,-0.294894569683214,-0.181987416197624,-0.226748719156384,-0.792358292286099,-0.0551943824461753,28.7576247851771,-0.302259239277514,-9.01206005651564,-0.306804872107766,-0.256962784312885,-31.8476609199355,-2.5420236777243,-0.127751171092173,-0.449231344130607,-0.115286611559979,-0.392568629162581,-0.0364960978861574,-0.122258343483122,-0.18102944227922,0.882488409539453,-0.713600838510276,0.433325625214334,-0.525408108424619,-0.508641303101787,-0.516228570992903,-0.56069697957273,1.13741959425856,0.412885036891831,0.463871944652441,-0.262111815508592,0.873313783277649,66
"940","TRN","Capital Goods",-0.355272350674299,-0.312475119816226,-0.20971662992729,-0.278905924457459,-0.148994584819892,-0.119599430269919,-0.126571995034907,-0.146572699995458,-0.11718506706128,-0.156701968724679,-0.172092856228121,-0.48371604718282,-0.0203972568758492,-0.189520714904169,-0.266747450169817,-0.192344676439983,-0.196154273873219,0.201118993900377,0.053490584501687,0.644970813230216,0.00382945397662725,0.00323253049840838,-0.00344493525090802,0.243653820114829,-0.0295518704067636,-0.107591650489143,-0.0654874619515541,-0.0130591942762952,0.213574889576217,0.590833743210201,-0.0624727989586615,0.00588733639824845,-0.0918225246366942,-0.149768480679132,-0.000155661638738596,0.478633771163906,0.497301409995537,-0.456030082866928,-0.843505688939265,38
"941","TROW","Finance",-0.0550905096736853,-0.107227761243263,-0.283682185200768,-0.0713122050884452,-0.0428928057503282,0.0727522832775347,-0.115165339584502,-0.208659086507791,-0.024243224862637,0.232621548984861,-0.0970100546297,-0.142211174543363,0.0282082518573048,0.158108925130117,-0.0172771316882443,0.19092400425757,-0.0729496499814548,1.0838395002364,0.151628026895825,2.59291516464063,0.0159556949507479,-0.281248232391167,-0.0133807561530806,0.30406282034925,-0.0343483986657263,-0.0820607404625873,-0.18102944227922,0.0272068928228308,-0.0131542749860777,0.390368865760916,-0.273429341729443,-0.272133480696003,0.1999566322332,0.936256837825376,0.162355089203733,0.00416036688617124,-1.00246264045137,-0.516826016407608,0.0921203175452507,85
"942","TRS","Capital Goods",-0.423423871006459,-0.405069259765808,-0.365384723243437,-0.378436434205633,-0.38481493550709,-0.31728615693228,-0.134909929670913,-0.196166524814493,-0.267559165758808,-0.144709097573827,-0.0955904218263685,-0.151981144891956,0.0442259763261851,-0.187829086485511,-0.218806534874426,-0.182139297368155,-0.0831680429582599,-0.069505687752991,0.0218355697027345,0.151168434878898,-0.027655130557722,-0.0993189571927101,-0.0355452797040811,-0.117514883414367,-0.0423903390800071,-0.168250195587699,-0.0372708941241661,-0.0462414327190936,-0.275229050753901,0.748341861206068,-0.475308536063627,-0.48341225851231,-0.516228570992903,-0.56069697957273,0.162355089203733,0.0478020531479153,-0.342112504845534,-0.00100776951687262,0.359061600929323,75
"943","TRV","Finance",0.206288298074224,0.190792836196014,0.423787519214165,0.724036571588723,0.705307670791942,0.847189670925574,-0.0721410192351551,-0.0906205971804508,0.304413230166149,1.74040016991178,-0.150009679287409,-0.298530700120852,0.0155045393475032,-0.143000933391065,-0.252542734526738,-0.16399640124046,-0.165499094942804,0.330050752801901,0.0567664302597486,-0.257808995043972,-0.0156535810074998,0.424029176821986,-0.0393667492818398,1.10351810004733,-0.0319859295232521,0.0691329465741099,-0.147320629625177,-0.108504734066816,2.49595307656737,0.118309389222601,-0.175500402965631,-0.227596126310838,0.0938551206441473,0.0556957687676667,0.649887341731149,0.497088322473026,-0.827993221949893,-0.538938002797825,-0.604845486782414,16
"944","TS","Basic Industries",-0.151802638237531,-0.209851440529744,-0.102017829780135,-0.0653321390983913,0.0339395170241836,0.0528949143634824,-0.089856915849592,-0.18672437510523,0.133658759117673,0.163263732422222,-0.127137817455957,-0.103131293148991,-0.290489231540762,-0.121009763948507,-0.270298629080587,-0.168532125272384,-0.18330829413095,0.260084371691518,0.0549043705656925,0.35262768739646,-0.0319881575381919,-0.271496403807042,-0.0686646827113232,-0.0429676065293372,-0.0459459744560541,-0.0840525135852265,-0.169238399189826,-0.016041867394749,0.0816754136141214,-0.912652837659436,-0.167711654168841,-0.0581017477108053,0.783514945972987,0.495976303296521,0.487376590888677,-0.697013303247068,0.212367571823762,-0.553306254688823,-0.0573660975041052,187
"945","TSL","Technology",-0.428446007751861,-0.409367633767336,-0.337531585274345,-0.378382613611723,-0.382025190453968,-0.322164450562166,-0.127580907903445,-0.186352600335695,-0.290473314131765,-0.177494235907262,-0.0589954428960454,-0.447744792717545,-0.0203972568758492,-0.218278398021361,-0.300483649822129,-0.242237640791144,-0.132800237417028,-0.171154958422793,0.0049046195215954,-0.392620073796325,-0.0441767442242618,-0.138326271529209,0.0286554092022651,-0.240903479637865,-0.0478311771050992,-0.0668508366169795,-0.0301655424253457,-0.0853890173987994,-0.339454612578581,0.504920224303365,-0.120739745212887,-0.183185791817241,-0.516228570992903,-0.56069697957273,0.324865840046205,-1.0238964266712,1.8060380152249,-0.198066845689502,0.173115610626836,52
"946","TSLA","Capital Goods",0.218303450502727,0.185419868694103,-0.302869902468364,-0.336001031645069,-0.417979058830403,-0.469492889658491,-0.112783370291804,-0.159398929544413,-0.335980298700974,-0.500158860785623,-0.226748719156384,2.62357861323106,-3.05382287008587,0.564099745608116,3.2489196714922,0.806648541591214,-0.331329015252098,-0.75552825474096,-0.0350951813136823,-1.18330977164721,-0.203812939670205,-0.154579319169417,0.0948942152167492,-0.707466609107965,-0.0364960978861574,0.0387131388828941,0.229058171444415,-0.0742039932045978,-0.563166468867233,0.0323958703157642,0.169266612440938,-0.0326800830832298,-0.516228570992903,-0.56069697957273,0.324865840046205,1.58250620961004,-0.088446312571882,-0.368132256363603,0.415060922871571,34
"947","TSN","Consumer Non-Durables",-0.0897571789755935,0.00936563354818496,0.844060423236684,-0.18237057347516,0.0357688580426244,-5.80694073237406e-05,-0.13191356117378,-0.0660834623911455,0.0253306538288558,0.00345427639017816,-0.0906217070147082,-0.264335803900776,-0.0176355802432836,-0.209820255928069,-0.203714024503654,-0.242237640791144,-0.0411266547108332,-0.146952751120459,0.00500806728237629,0.26477327652414,-0.0209217936672077,0.654507878197322,-0.00955928657532194,0.0315796703556926,-0.0256382851606447,-0.167525914452193,-0.0761774955885182,-0.0704756518065305,0.148918283712444,-0.998566356566273,0.166190886899716,0.0177982649645048,-0.277500169917536,-0.325880694490674,-1.13773091753604,1.19494916696017,-0.61534117648324,-0.653174649718794,-1.0453661979276,200
"948","TSO","Energy",-0.203014763342623,-0.147883215341048,0.720268698929609,0.0107001284894368,-0.0172820314921576,-0.0271964735898619,-0.128429931083211,-0.13170170921406,-0.0389317815119682,0.0626948984063969,-0.117989072723377,-0.219926847770808,-0.0198449215493361,-0.21912421223069,-0.138905009382107,-0.26151446792682,-0.119078395419604,-0.147392791253229,0.00573220160784252,0.385951774279064,-0.0110088254672839,2.57173834951063,-0.126496255654738,0.608678417276009,-0.0159975019933763,-0.111213056166669,-0.106071182465538,-0.0660016421288498,0.718327459352731,1.50724461154979,-0.127080412304771,-0.207578434538445,-0.0652971467394311,-0.120416445043875,0.162355089203733,0.860590275694372,-0.203076955808799,-0.372976618994294,1.09683617247115,135
"949","TSS","Miscellaneous",-0.276484465897235,-0.268058588467103,-0.333817833545133,-0.344859217966622,-0.310512591361082,-0.238300162515152,-0.130378530837718,-0.181891303101276,-0.185819184074861,-0.0808003929472182,-0.0332843154579305,0.0158847092793238,0.0563773535094736,0.0396949358240342,0.0688389568979214,0.110414902690924,0.118572229812378,0.357333241033622,0.0540767884794454,0.455629410488146,-0.00405727858494738,-0.305575374665543,-0.00650211091311498,-0.0571058831799463,-0.022726959550727,-0.145435339819287,-0.0748076349907276,-0.040276086482186,-0.445491446195168,-0.42580956385403,-0.356565450106171,-0.248893664079282,-0.277500169917536,-0.296528658855417,0.487376590888677,1.50790840717384,-0.566144503870857,-0.120641265666299,-0.244449530438724,11
"950","TTM","Capital Goods",-0.0682874803738435,-0.435695174526696,0.861700743950442,2.93836957819154,0.505909499781899,0.387160624416696,-0.0274790949970788,0.0108739149025849,0.721201025090921,-0.0747270606621245,-0.15797539668388,-0.792358292286099,-0.0347579753651902,-0.208128627509411,-0.183294745766729,-0.311407432277981,-0.331329015252098,-0.0228614336794023,0.0229045298974704,0.323847794179666,0.0106251365790907,0.221023368877195,-0.0299404576567017,0.138259394173925,-0.0499072863515159,0.025857148727678,-0.0106930380399295,-0.0850161832589927,-0.254969980916586,1.00608241792658,-0.155671337486445,-0.12406526760271,-0.383601681506588,-0.56069697957273,1.13741959425856,-1.33482935260188,-0.00074068770027794,0.0432406901662529,0.540091193531673,111
"951","TTMI","Technology",-0.426538356091697,-0.418813310635694,-0.369717433594185,-0.394689399271458,-0.390813344706557,-0.330372163046641,-0.13105054392442,-0.200167936658998,-0.26260361395924,-0.168510890883779,0.047003806419373,-0.498371002705709,-0.0297869574265721,-0.199670485416119,-0.280064371085203,-0.233166192727297,-0.167542773538165,-0.186116322936963,0.00511151504315718,-0.353237062025975,-0.0512218096745221,-0.277997622863125,-0.00369969988942527,-0.265324139307099,-0.0364960978861574,-0.116645164682958,-0.099823593944773,-0.0630189690103961,-0.475664528931594,-0.626274441303315,-0.395474247051646,-0.440864453669247,-0.516228570992903,-0.56069697957273,-0.487687914166154,0.287440725765694,-0.260820564061622,0.20882372226647,0.670256313208907,156
"952","TUP","Consumer Non-Durables",-0.386984474297067,-0.367995784002629,-0.336293668031274,-0.264382907053042,-0.347258564398501,-0.269423278726443,-0.134160055962956,-0.192425541196048,-0.242349930409394,-0.111622403516206,-0.11349356884616,-0.270108968197672,0.0044578328172409,-0.146384190228382,1.08270053592268,-0.135648126040937,-0.0598117161541339,0.114871127877515,0.0380768681453343,1.0918165237015,0.216708887427193,0.0630018024656248,-0.0686646827113232,0.224374351954908,-0.0292655105107061,-0.150867448335575,0.448850383994595,-0.0827791784201524,-0.692048636555685,0.290136427036274,-0.455120925554306,-0.361065091107478,0.703938812281198,0.818848695284348,0.81239809257362,-0.283991633848149,-0.689250018762135,1.26144725861077,1.25157178120714,121
"953","TWC","Consumer Services",0.61401560179553,0.939426308128811,0.300305274217858,0.954696259776516,1.02910103105596,0.320969394703188,-0.127119847972227,0.225202069539472,0.89562763530173,0.292932693821938,-0.0144347465692512,0.25968987843285,0.277311484114719,-0.049115556155528,0.213549497511787,0.0673255243876492,-0.0487174609221741,0.127632291727837,0.0608008929302033,0.186007252983439,0.0213174261783797,0.411551030569181,-0.0273928112715292,0.608678417276009,-0.0375460841717015,-0.142538215277266,0.185837149218797,-0.104776392668749,0.39719965022933,-0.339896044947193,0.073878574375336,-0.221704975896859,-0.0918225246366942,-0.237824587584903,0.324865840046205,1.64200152955452,-0.681084447932365,0.630449185694769,0.805626706480236,111
"954","TWIN","Technology",-0.440729432928029,-0.432791981086497,-0.403388163647087,-0.404722241412486,-0.415904586115491,-0.333311053645921,-0.134911716147883,-0.208428586150679,-0.286165894894349,-0.168513906441021,-0.116332834452823,0.101149905048863,0.04864465893829,-0.192058157532157,-0.266747450169817,-0.243371571799125,-0.178345074685073,-0.0457435205834269,0.0150425000781227,0.00121004390717912,-0.032611614657684,-0.196312951174596,-0.0352905150655638,-0.150932628224898,-0.0364960978861574,-0.139641090735246,-0.170211384287323,-0.0138048625559087,-0.285574107692104,1.70770948899907,-0.53294624254768,-0.505620480667893,0.0938551206441473,0.114399840038181,-0.975220166693569,-0.263934618532256,0.178865262325222,-0.365925026059429,-0.640387357234741,120
"955","TWTR","Technology",-0.0340147504958207,-0.435695174526696,-0.362599409446528,-0.329592109494014,-0.482891395528755,-0.538821583660419,-0.082264388729119,-0.178917104944996,-0.266367556600631,-0.12727616115867,-0.226748719156384,1.39345052843094,0.0254465752247392,0.838143549430765,0.116779872193313,-0.311407432277981,-0.331329015252098,-1.94099637242254,-0.131784355056888,-1.91492495184256,-0.118118758596021,-0.42259731767504,0.15221625888313,-0.424701076095783,-0.0364960978861574,-0.0782582645011854,-0.125441267367007,0.274023093374881,-0.599805212190037,-1.64291774836755,3.58167887315557,4.67180066062173,-0.516228570992903,-0.56069697957273,0.324865840046205,-1.86909047318712,0.461426943199348,1.1612651560337,1.51454791428382,173
"956","TWX","Consumer Services",0.98569744823133,1.21667143122737,0.444832112346368,0.569409150988758,0.970562118465852,0.804165371611794,-0.101617889232285,0.209029867064702,0.240150794825325,3.33864550809432,-0.0548154129751249,-0.114677621742783,3.91502051359886e-05,-0.0245869440849823,-0.106056604457487,0.0661915933796683,0.0225193358304101,0.300128023773561,0.0748008232225505,0.255684889192521,-0.0210776579470808,-0.106973618339389,-0.024080870970805,0.220518458322923,-0.04243806572935,-0.128052592567164,-0.0621460262877845,-0.0701028176667238,0.417889764105737,-0.253982526040357,0.0568356180963896,-0.148337321819261,-0.0918225246366942,-0.120416445043875,-0.650198665008625,0.545279787978824,-0.713219388918957,-0.662290036160907,0.0403880721247223,189
"957","TX","Basic Industries",-0.38422689832987,-0.355817057664967,-0.142559619490702,-0.257548545921552,-0.187410746207148,-0.430397039828208,-0.12876936170742,-0.172225159093368,-0.133755595031307,-0.0481690480331178,-0.226748719156384,-0.503255987880006,0.0315222638163835,-0.216586769602702,-0.313800570737516,-0.253576950870953,-0.229145085484047,-0.39865570706473,0.0238010771575714,0.090579186001436,-0.0711724374982682,0.0155009600074686,-0.0391119846433226,-0.482539480575548,-0.0494777465074297,-0.13746824732873,-0.135990474213544,-0.0611547983113625,0.170039441627943,-0.984247436748467,-0.489705364373808,-0.47060157891667,1.07529410284288,1.11236905163692,0.162355089203733,-0.94639989880661,0.257354123571344,-0.52255046852381,-0.299309487582864,187
"958","TXN","Technology",0.57993984162945,0.500633962139492,-0.00484132619908163,0.223419618707068,0.55713104829824,0.645306420299376,-0.0859862157489587,-0.117946042741268,0.458643074984126,0.862873012532314,-0.0850220442904562,-0.0107606643986571,0.0525110062238818,0.0870605315464674,0.0777169041748456,0.139897108898429,-0.04608987415671,0.74764883880035,0.0992834599406946,1.50836760973405,0.029702924435548,-0.31815837929022,-0.0408953371129433,0.0585709257795827,-0.0360426947173997,-0.119723359508854,-0.11975698600795,-0.0287182281481776,-0.419628803849659,0.232860747765049,0.724679315745635,1.02842640476014,0.226482010130463,0.231807982579209,0.324865840046205,-0.0821032379103395,-0.260550252086865,-0.580357171858154,-0.977696986134301,17
