"","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","symbol","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","Sector","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","cluster"
"780",5.85e+09,5.71e+09,7.98e+09,1.23e+09,692580000,296420000,135530000,124440000,560580000,71620000,"PWR",20.47,11.85,1.38,0.74,1.37,0.72,8.24,0.0371,0.0616,0.0513,0.0731,36.46,0.071,1.35,-0.017,0.64,2.89,2.12,20.29,1.11,2153830,1856290,0,0,"Capital Goods",1.5,-0.0566939871347682,0.0131092327535749,2.46925100162121,31.7647487888263,1
"781",1e+09,643620000,618760000,439620000,106280000,75890000,420850000,71920000,148660000,-8030000,"PWRD",13.47,1.19,0.54,1.62,1.29,1.04,6.06,0.1227,0.1138,0.0406,0.0972,12.48,0.167,1.5,-0.772,8.46,9.18,1.87,15.64,0.5,630517,1236990,0,0,"ETF",1.6,0.0890928725701945,0.00419489651141822,14.1482207560829,7.14243196975269,56
"782",3.291e+10,4.185e+10,1.2e+10,5.31e+09,3.83e+09,1.66e+09,1.17e+08,9.4e+09,2.84e+09,1.35e+09,"PX",20.21,17.59,2.54,2.74,6.57,3.49,10.92,0.1385,0.2226,0.0842,0.2684,41.22,-0.089,5.65,-0.071,0.41,168.9,1.17,17.41,0.82,1354710,1866520,0.025,0.024,"Basic Industries",2.5,-0.0624702355447862,0.00785950866327225,4.10571756438882,41.7847296142142,18
"783",1.893e+10,2.074e+10,3.89e+09,2.93e+09,2.82e+09,8.13e+08,3.83e+08,2.68e+09,2e+09,-1.15e+09,"PXD",25.64,112.19,-29.56,4.98,2.28,5.33,7.35,0.1872,0.4122,0.0748,0.108,26.76,-0.401,4.95,0,2.57,31.55,1.46,56.99,0.59,2190860,2236520,0.001,0.001,"Energy",2.2,-0.271855297925722,0.0159543436674241,2.67295247232069,39.1622378091058,40
"784",4.721e+10,0,8.29e+09,0,1.72e+09,1.06e+09,2.38e+09,8.68e+08,2.34e+09,0,"PYPL",0,26.15,1.82,0,0,0,0,0.1274,0.16,0,0,0,0.14,0,0,0,10.05,1.34,0,0,16832700,16518200,0,0,"Miscellaneous",2.2,0.054208718447527,0.0250341665621709,2.83253015495342,20.8904508349987,170
"785",1.0117e+11,8.643e+10,2.652e+10,1.58e+10,9.1e+09,6.1e+09,2.133e+10,1.091e+10,5.44e+09,4.83e+09,"QCOM",17.62,13.73,2.15,3.82,3.06,3.26,9.5,0.2302,0.2984,0.0983,0.1695,16.1,-0.143,3.66,-0.471,13.58,32.87,4.26,21.04,1.44,12087500,17499200,0.031,0.027,"Technology",2.2,-0.049873440897479,0.00932177464112548,3.74415375870004,0.717022262636164,30
"786",779480000,674850000,520200000,306050000,112070000,50590000,316420000,0,82500000,43180000,"QLGC",15.56,8.7,0.8,1.91,1.33,1.3,6.02,0.0973,0.1249,0.0493,0.0703,5.94,0.15,0.57,0,3.63,0,6.05,8.57,1.62,1182450,1820480,0,0,"Technology",2.5,-0.418741808650065,0.0144851320049554,24.2436083404858,91.9191919191919,50
"787",447090000,767210000,987720000,195500000,68740000,20090000,6420000,331380000,57200000,1610000,"QLTY",22.13,15.6,2.34,0.45,0,0.78,11.16,0.0203,0.0479,0.0687,0,35.61,-0.017,0.72,-0.179,0.23,0,2.35,-0.97,3.1,587967,276212,0,0,"Transportation",2.9,0.549172346640701,0.0074479758945724,64.7139358191882,40.7407407407406,171
"788",769040000,646220000,494490000,267060000,52040000,28530000,116800000,0,67900000,47360000,"QSII",27.13,18.75,1.81,1.58,2.79,1.31,12.42,0.0577,0.0788,0.0552,0.1,8.2,0.036,0.47,0.232,1.94,0,1.87,4.64,1.39,493859,1121290,0.055,0.054,"Technology",3.1,-0.184034570823303,0.0151973280298491,30.3814079661594,43.9024390243903,73
"789",277540000,395870000,553090000,244690000,26670000,16760000,67950000,153740000,6030000,10940000,"QTM",17.67,7.57,0.88,0.56,0,0.72,14.85,0.0303,0.0282,0.0271,0,2.17,0.155,0.06,0,0.26,0,0.95,-0.23,1.78,1809530,1756410,0,0,"Technology",2,-0.48792270531401,0.0266375425134299,15.4753154468779,88.8888888888889,50
"790",1.373e+10,1.816e+10,1.028e+10,3.82e+09,1.75e+09,5.32e+08,3.21e+09,7.92e+09,1.46e+09,1.18e+09,"QVCA",25.24,20.03,1.89,1.33,2.45,1.77,10.37,0.0582,0.1153,0.0347,0.0749,21.47,-0.09,1.15,0.744,6.79,138.83,1.55,11.84,1.6,1777230,1561740,0,0,"Consumer Services",1.7,-0.0125765125764787,0.0091773353812065,5.12630848536197,24.3477603024002,42
"791",4.83e+09,9.46e+09,6.57e+09,1.38e+09,1.68e+09,234400000,73400000,4.85e+09,0,0,"R",20.66,12.33,1.13,0.75,2.56,1.44,5.62,0.0355,0.0955,0.0393,0.1213,125.01,-0.013,4.38,0.133,1.38,253.63,0.96,35.91,1.55,644238,1034360,0.019,0.016,"Consumer Services",1.6,-0.0805531271494305,0.0118118868610763,4.20073591522804,29.7101609955822,42
"792",6.13e+10,4.579e+10,8.59e+09,4.41e+09,2.91e+09,1.5e+09,1.62e+09,5.08e+09,1.79e+09,1.46e+09,"RAI",30.64,18.45,1.57,5.28,10.05,5.33,15.72,0.1741,0.3279,0.1113,0.3139,16.16,0.063,2.8,0.072,3.04,112.39,0.94,8.49,1,3466870,3676110,0.034,0.031,"Consumer Non-Durables",1.9,0.135513254036416,0.0104698182666673,8.16900886766502,5.17244178556864,16
"793",734470000,670510000,345920000,103250000,52580000,25550000,47700000,0,50930000,21420000,"RAVN",28.36,23.7,1.84,2.12,2.43,1.94,12.75,0.0739,0.1011,0.0656,0.0913,9.27,-0.314,0.69,-0.56,1.26,0,6.03,7.96,1.29,192134,135275,0.027,0.027,"Capital Goods",2,-0.0591437355751312,0.014916000994082,12.6650892200939,22.077922077922,1
"794",4.86e+09,4.9e+09,1.85e+09,1.21e+09,486110000,113550000,275700000,157400000,546110000,82730000,"RAX",43.08,30.94,1.82,2.7,4.33,2.64,10.08,0.0613,0.0932,0.0663,0.1008,13.05,0.141,0.79,0.118,1.93,13.65,1.92,8.08,1.55,2130410,1477480,0,0,"Technology",2.3,-0.377196200168305,0.0127516457056261,16.2396833533142,68.5810791407981,15
"795",1.976e+10,2.657e+10,8e+09,2.77e+09,1.73e+09,782920000,229710000,8.64e+09,1.85e+09,-224120000,"RCL",25.56,15.31,0.84,2.27,2.28,3.32,15.39,0.0978,0.1184,0.0289,0.0935,36.17,-0.038,3.52,0.71,1.05,108.35,0.22,36.26,0.61,2003440,1893540,0.015,0.015,"Consumer Services",2,0.244839499383039,0.0140463971382193,7.29065127630137,18.2296310799486,42
"796",2.15e+09,4.85e+09,1.99e+09,833040000,844440000,-50760000,56790000,2.81e+09,587200000,-1.42e+09,"RDC",0,7.24,-0.56,1.11,0.46,2.43,5.74,-0.0255,0.2518,0.0363,-0.0104,16.05,0.449,-0.41,1.075,0.46,58.4,1.92,38.52,1.17,2881290,2727320,0.024,0.023,"Energy",2.6,-0.101362830468212,0.0262059994433331,2.85271152830319,42.7631719615697,40
"797",314220000,639550000,987350000,469660000,-15380000,-293570000,91820000,419830000,37610000,149240000,"RDEN",0,131.75,-0.68,0.32,1.3,0.65,-41.59,-0.2754,-0.0664,-0.0394,-0.6642,33.11,-0.091,-9.84,0,3.08,142.44,2.46,8.07,1.37,219986,279112,0,0,"Consumer Non-Durables",3.2,-0.284453496266124,0.0203456959312428,2.98792746432833,45.7943925233645,172
"798",1.096e+10,1.047e+10,2.31e+09,1.36e+09,550590000,347320000,620970000,675350000,392020000,72720000,"RDY",31.67,22.34,1.43,4.58,6.06,4.54,19.01,0.1505,0.1836,0.0927,0.2195,13.55,0.114,2.03,0.077,3.65,38.75,1.87,10.23,0.72,222333,288900,0.005,0.005,"Health Care",4,0.164559585901058,0.0132269208659811,4.14369136431244,30.6220225040589,19
"799",49400000,48300000,15330000,5710000,-8650000,-13880000,0,0,0,0,"REDF",0,0,0,3.15,0,3.15,-5.58,-0.9054,-0.7639,0,0,0.56,-0.062,-0.5,0,0,0,0,0,1.89,25839,20388,0,0,"Consumer Services",0,-0.139423076923077,0.0205331798495852,2.86258205940728,37.5,160
"800",103880000,-6220000,136960000,41140000,-5280000,-5530000,98230000,0,-9780000,-7520000,"RELL",0,0,-0.61,0.66,0.58,-0.05,1.18,-0.0406,-0.0511,-0.0225,-0.0334,9.9,-0.012,-0.41,0,7.19,0,6.22,11.46,0.46,18714,55325,0.036,0.036,"Consumer Non-Durables",5,-0.251737233805806,0.00961972469872565,7.48395050469481,72.2222222222223,173
"801",1.89e+09,3.47e+09,1.91e+09,1.27e+09,312200000,30100000,208200000,1.85e+09,193900000,172010000,"REV",55,0,0,1,0,1.82,11.12,0.0181,0.1316,0.079,0,36.47,-0.067,0.65,0,3.97,0,1.75,-12.58,0.72,50750,64363,0,0,"Consumer Non-Durables",3,-0.106335378881987,0.00974251282435531,12.3537675557163,34.2019646892738,16
"802",406460000,284300000,521500000,141940000,114350000,68960000,141890000,0,115680000,62730000,"REX",5.98,5.93,3.14,0.79,1.17,0.55,2.49,0.1333,0.1857,0.1342,0.2273,64.75,-0.325,8.63,-0.819,18.03,0,13.36,44.97,2.31,167555,198912,0,0,"Basic Industries",1.7,-0.195011732033929,0.014309522796771,3.84255715293275,81.9337864280244,54
"803",123820000,834380000,270770000,197700000,185450000,-83400000,5390000,717670000,158010000,-383550000,"REXX",0,0,-0.06,0.44,0.23,3.08,4.5,-0.271,-0.2169,-0.0292,-0.1587,5.06,-0.335,-1.46,0,0.1,139.39,0.81,9.65,2.3,2900770,3349340,0,0,"Energy",2.6,-0.527426160337553,0.0337347651371329,5.64376905213714,57.4468085106383,37
"804",1.383e+10,1.564e+10,4.99e+09,0,0,9.97e+08,3.86e+09,5.45e+09,0,0,"RF",14.33,11.67,2.19,2.82,0.88,3.13,0,0.2122,0.3034,0.0089,0.0628,3.68,0,0.73,-0.05,2.9,0,0,12.06,1.27,16066100,20364300,0.023,0.011,"Finance",2.4,0.0907544440894914,0.0113750692149458,2.33845978411207,66.6666666666667,10
"805",6.41e+09,8.34e+09,1.056e+10,2.11e+09,1.08e+09,604590000,1.27e+09,3.12e+09,0,0,"RGA",10.96,10.36,0.51,0.61,0.91,0.79,7.72,0.0572,0.0967,0,0,155.42,-0.072,8.81,-0.342,19.16,43.6,0,107.62,0.97,323947,371612,0.014,0.014,"Finance",2.8,0.0572613162947613,0.00770130315788567,3.15948942198137,64.1509518511907,10
"806",3.31e+09,2.94e+09,274580000,2.28e+08,211400000,53780000,715230000,319480000,180310000,127210000,"RGLD",61.49,32.32,3.42,11.82,1.38,10.71,13.9,0.1959,0.4351,0.0258,0.0229,4.22,0.283,0.82,0.242,10.97,13.24,29.55,36.13,0.59,568694,816200,0.017,0.018,"Basic Industries",2,-0.187805450885585,0.013462377840691,10.6514115124381,59.7883649673888,18
"807",1.13e+09,1.03e+09,511540000,169170000,119190000,29810000,30800000,0,72620000,38710000,"RGR",39.38,17.3,0,2.2,5.75,2.02,8.68,0.0583,0.162,0.186,0.1536,26.65,-0.194,1.52,-0.363,1.65,0,2.12,10.46,0.63,164355,229912,0.022,0.018,"Capital Goods",2,0.0745071530900755,0.0130416328263081,7.54400643887639,13.4615735946407,1
"808",7.43e+09,6.7e+09,4.92e+09,1.92e+09,599740000,336860000,260890000,1270000,0,0,"RHI",22,17.53,1.3,1.45,7.28,1.36,11.18,0.0684,0.1114,0,0,36.95,0.092,2.5,0.194,1.97,0.13,0,7.4,0.99,870509,1404610,0.015,0.014,"Technology",2.1,-0.0329266429241923,0.0102132151218889,9.06087627547831,10.7594902659842,15
"809",1.451e+10,1.402e+10,1.85e+09,1.52e+09,349850000,190540000,1.18e+09,7.2e+08,666870000,435330000,"RHT",78.3,36.61,2.82,7.89,10.8,7.59,40.09,0.1032,0.1484,0.0501,0.1326,9.98,0.135,1.01,0.274,6.45,53.36,1.37,7.36,0.93,1207980,854900,0,0,"Technology",2.1,0.0292854346144622,0.0097850819596419,2.77800353910492,48.6546927848412,15
"810",114470000,175070000,140780000,108750000,34240000,5630000,14270000,71540000,21960000,22270000,"RICK",20.11,0,0,0.84,1.03,1.24,5.11,0.04,0.1939,0.0678,0.0456,13.87,0.138,0.56,0,1.39,59.2,0.66,11.17,-0.08,33744,17438,0,0,"Consumer Services",1,-0.0371009490940466,0.0104160186866841,4.08355033564442,83.6734693877551,27
"811",4.82e+09,1.215e+10,8.66e+09,4.06e+09,3.7e+09,-2.83e+09,2.69e+09,1.002e+10,2.61e+09,1.34e+09,"RIG",0,0,-0.14,0.59,0.38,1.4,3.29,-0.3293,0.2949,0.0541,-0.1881,23.89,-0.127,-7.86,0,7.4,74.11,1.84,36.33,1.62,11750500,13372900,0.045,0.118,"Energy",3.9,-0.185133541925217,0.0285532836355686,2.85926455973168,50,107
"812",7.146e+10,8.167e+10,4.766e+10,1.375e+10,1.74e+10,6.53e+09,1.258e+10,2.508e+10,1.429e+10,6.33e+09,"RIO",11,12.66,0.83,1.48,1.53,1.71,4.69,0.1369,0.2678,0.0729,0.1202,25.79,-0.125,3.51,0.093,6.8,45.93,1.68,25.02,0.9,2395940,2942740,0.062,0.056,"Basic Industries",2,-0.155293128711874,0.0108044142689747,3.82908487442247,26.7924252046887,102
"813",1.079e+10,1.059e+10,7.62e+09,4.38e+09,1.35e+09,7.02e+08,1.14e+09,7.89e+08,8.94e+08,473880000,"RL",15.98,16.02,1.99,1.44,2.82,1.39,7.87,0.0921,0.1381,0.1078,0.1772,86.4,0.01,7.88,-0.19,13.26,20.28,2.8,45.09,0.96,832652,661025,0.016,0.015,"Consumer Non-Durables",2.6,-0.0742093671451381,0.00907950479069979,4.02948830627785,59.2307393491469,16
"814",1.52e+09,1.33e+09,287480000,254610000,96390000,29720000,348130000,156820000,89330000,73010000,"RMBS",52.36,18.7,0.67,5.31,3.6,4.64,13.84,0.1034,0.2009,0.0611,0.0751,2.5,-0.048,0.25,0.36,2.99,36.92,11.66,3.65,1.86,706177,923875,0,0,"Technology",2.3,-0.0643316654753396,0.0130509850834562,3.11462144734195,51.1627906976744,15
"815",1.04e+09,970590000,629320000,233940000,124830000,51930000,199860000,185950000,80330000,36020000,"ROG",20.27,13.05,1.17,1.66,1.82,1.54,7.78,0.0825,0.1542,0.0668,0.0899,34.37,0.126,2.76,-0.065,10.73,32.45,3.14,30.8,1.37,156683,242900,0,0,"Basic Industries",1.5,-0.300024991245935,0.0109240838713913,8.74939401477602,15.97377507192,18
"816",1.572e+10,1.528e+10,6.56e+09,2.75e+09,1.37e+09,867600000,2.04e+09,1.51e+09,1.18e+09,907620000,"ROK",18.56,16.64,2.13,2.4,6.14,2.33,11.13,0.1325,0.1868,0.1231,0.3267,48.07,-0.031,6.29,0.143,15.14,58.68,3.16,19.07,1.22,864667,1179500,0.022,0.022,"Capital Goods",2.7,0.0469747579834628,0.0108021247656658,6.25805926090662,54.6019719654194,1
"817",1.681e+10,1.931e+10,3.58e+09,2.1e+09,1.22e+09,654580000,615490000,2.63e+09,888210000,876680000,"ROP",25.82,22.79,1.85,4.69,3.49,5.39,15.77,0.1828,0.287,0.0748,0.1429,35.76,0.037,6.48,0.058,6.12,54.61,2.18,47.83,0.65,367692,631850,0.006,0.006,"Capital Goods",2.4,-0.0141873797128289,0.00842912149652231,7.12782875730319,72.2426332551747,1
"818",2.2e+10,2.131e+10,1.13e+10,3.1e+09,1.8e+09,963020000,761860000,395680000,1.28e+09,651090000,"ROST",22.93,19.54,1.79,1.92,9.3,1.89,11.86,0.0852,0.1378,0.2142,0.4369,27.49,0.096,2.32,0.157,1.85,16.96,1.36,5.67,1.62,2359170,1582880,0.009,0.008,"Consumer Services",2.4,0.0210378942387974,0.00939978056800518,4.98691816166393,37.6963411090547,42
"819",1.01e+09,1.91e+09,533890000,435060000,1.76e+08,-30670000,304230000,1.13e+09,148200000,107140000,"ROVI",0,5.16,0.58,2.11,1.06,3.58,10.84,-0.058,0.1497,0.0203,-0.0276,5.91,-0.059,-0.35,0,3.45,105.63,3.69,12.09,2.07,1995490,2384480,0,0,"Miscellaneous",2.4,-0.435831622176591,0.022334211605542,12.9395492211996,76.8595041322314,86
"820",6.24e+09,7.71e+09,4.5e+09,1.94e+09,566200000,215460000,284090000,1.87e+09,276360000,54940000,"RPM",28.63,15.94,1.7,1.39,5.09,1.71,13.61,0.049,0.1049,0.0685,0.1571,34.63,0.096,1.64,0,2.13,151.41,2.36,9.24,1.47,674300,826538,0.023,0.022,"Basic Industries",2.4,-0.0252984043695747,0.00869234227007229,3.7030026835926,36.9186458050813,18
"821",6.54e+09,1.028e+10,1.78e+09,1.44e+09,1.59e+09,618920000,519000,3.26e+09,983550000,-574590000,"RRC",10.53,178.82,4.44,3.72,1.89,5.78,6.46,0.3541,0.5317,0.0724,0.212,10.78,-0.438,3.74,-0.149,0,93.48,0.84,21.05,1.45,3691570,6428090,0.004,0.004,"Energy",2,-0.35837872252062,0.0181008153959386,3.76711392657326,73.2812572753929,101
"822",3.66e+09,6.73e+09,1.168e+10,2.55e+09,1.09e+09,168700000,268700000,3.63e+09,658800000,499640000,"RRD",20.97,10.2,1.94,0.3,6.43,0.58,6.18,0.0145,0.0563,0.0555,0.2298,58.27,0.027,0.84,0,1.34,650.61,1.5,2.71,2.26,1573730,1265510,0.062,0.051,"Miscellaneous",1.7,-0.0775824670229143,0.0129519153423555,3.70384335748848,26.7857142857142,13
"823",4.51e+09,6.54e+09,1.032e+10,2.62e+09,860400000,379300000,131900000,2.2e+09,710400000,427080000,"RS",12.4,11.24,1.44,0.44,1.12,0.63,7.6,0.0368,0.0621,0.052,0.0949,134.42,-0.074,4.89,-0.065,1.77,54.19,4.27,54.21,1.15,584670,1149100,0.027,0.025,"Basic Industries",2.3,-0.0342612101998275,0.00992770578241332,6.1708949510872,42.2740614879749,18
"824",1.484e+10,2.181e+10,8.96e+09,3.16e+09,2.37e+09,598800000,99900000,7.55e+09,1.71e+09,801290000,"RSG",25.21,19.24,4.36,1.66,1.92,2.43,9.2,0.0668,0.1506,0.0416,0.0767,25.34,0.037,1.69,0.063,0.29,97.27,0.75,22.22,0.68,1439480,2106610,0.029,0.026,"Public Utilities",2.3,0.0388167200693704,0.00677131436176401,2.92921308422254,12.9730130021483,17
"825",702360000,589430000,525450000,188920000,58940000,33370000,146120000,23040000,47290000,46010000,"RSTI",21.12,13.48,0.54,1.35,1.4,1.12,10,0.0635,0.0791,0.0381,0.0629,18.73,-0.046,1.18,0.946,5.19,4.57,4.6,17.89,1.31,127261,142925,0,0,"Miscellaneous",1.8,-0.00239996000000005,0.0142221567966216,18.9704449868089,66.9811009255668,13
"826",3.311e+10,3.438e+10,2.275e+10,5.53e+09,3.34e+09,2.11e+09,2.49e+09,5.33e+09,1.77e+09,1.54e+09,"RTN",15.64,15.47,2.01,1.47,3.32,1.51,10.3,0.0946,0.1305,0.0677,0.1916,75.04,0.026,6.97,-0.083,8.22,50.32,1.54,33.12,0.69,1869420,3024610,0.026,0.023,"Capital Goods",1.9,0.0137755081084108,0.00856410932242025,11.0260792989103,11.210765683338,44
"827",1.337e+10,4.33e+10,3.453e+10,1.556e+10,5.98e+09,-3.34e+09,4.18e+09,3.383e+10,2.45e+09,-607250000,"S",0,0,0,0.39,0.63,1.25,7.24,-0.0969,0.0183,0.0047,-0.1423,8.74,-0.059,-0.85,0,1.05,155.83,0.89,5.47,1.34,19149900,29442000,0,0,"Public Utilities",2.7,-0.360531309297913,0.0175012775020167,5.67417335628274,54.2168674698795,174
"828",1.18e+09,3.31e+09,9.37e+09,1.37e+09,291400000,80820000,3550000,2.14e+09,161120000,-87630000,"SAH",15.25,10.99,1.12,0.13,1.72,0.35,11.37,0.0085,0.0243,0.0448,0.1209,182.8,0.03,1.53,-0.452,0.07,312.17,1.1,13.51,1.16,322548,516875,0.004,0.004,"Consumer Durables",2.8,-0.0409789788283662,0.0104898896173925,3.8569764245275,47.8260609640973,6
"829",2.47e+09,2.63e+09,3.92e+09,3.35e+08,2.62e+08,1.4e+08,2.95e+08,4.87e+08,2.72e+08,260620000,"SAIC",18.44,16.27,3.53,0.63,6.77,0.67,10.03,0.0357,0.0615,0.1078,0.3789,84.56,0.033,2.91,-0.029,6.41,133.43,1.68,7.94,0,227228,168712,0.023,0.021,"Technology",2.4,0.0307021160863587,0.0123733105957593,4.54809472694883,37.2881528296233,15
"830",9.305e+10,2.0906e+11,3.432e+10,0,0,6.8e+09,2.5146e+11,3.6364e+11,-2.042e+10,0,"SAN",12.75,0,0.89,2.7,0.92,6.09,0,0.1994,0.3582,0.0059,0.081,2.71,-0.068,0.53,0.318,18.4,0,0,7.39,1.54,6614560,5462350,0.031,0.087,"Finance",3,-0.0545262093387265,0.0135690402598537,5.64227705001814,71.7562988494588,175
"831",287100000,729520000,144800000,154090000,58570000,-14780000,90900000,525790000,0,0,"SB",0,0,-0.82,2.08,0.44,5.04,12.46,-0.0183,0.1035,0.0079,-0.0042,1.74,-0.225,-0.18,0,1.09,76.33,4.45,8.25,2.07,309356,211088,0.011,0.036,"Transportation",2.9,-0.094218878321735,0.0281222068725425,3.01044518372825,61.5384615384615,98
"832",1.563e+10,2.312e+10,1.59e+09,1.1e+09,1.04e+09,-104730000,67190000,7.96e+09,689840000,409670000,"SBAC",0,112.82,-29.59,9.62,0,14.53,22.22,-0.0658,0.2426,0.0315,0,12.33,0.187,-0.81,0,0.52,0,1.14,-8.01,0.33,879792,1095960,0,0,"Consumer Services",1.9,-0.00379599768938777,0.00872314577880661,4.02528019387509,27.098712240293,42
"833",661180000,1.15e+09,172710000,35260000,14770000,-51020000,215980000,907450000,0,0,"SBLK",0,0,0.53,2.59,0.33,6.68,78.08,-0.2954,-0.2151,-0.0166,-0.0757,1.93,3.287,-0.57,0,1.41,66.31,1.56,8.92,3.51,775995,354162,0,0,"Transportation",2.7,-0.219638242894057,0.0304251711947024,3.36321705421529,49.1228070175438,98
"834",8.687e+10,8.621e+10,1.843e+10,9.59e+09,4.11e+09,2.69e+09,1.85e+09,2.09e+09,0,0,"SBUX",32.64,30.98,2.07,4.73,14.5,4.68,20.96,0.1461,0.1755,0,0,12.31,0.175,1.78,0.223,1.23,34.81,0,4,0.8,7236830,9235540,0.011,0.011,"Consumer Services",1.7,0.121032149955824,0.00813433496746122,2.95039590161614,28.947442866889,47
"835",7.83e+09,1.419e+10,4.75e+09,1.62e+09,1.46e+09,7.45e+08,3.1e+07,6.6e+09,7.87e+08,-459520000,"SCG",10.47,14.12,3.43,1.63,1.45,2.99,9.75,0.1568,0.2122,0.0397,0.147,33.37,-0.126,5.23,1.073,0.22,124,0.83,37.26,0.38,930758,832162,0.041,0.031,"Public Utilities",2.8,0.0123506785031153,0.00883041943541853,2.99842024733231,1.31017123972603,17
"836",4.582e+10,0,6.1e+09,6.06e+09,0,1.26e+09,2.905e+10,2.9e+09,0,0,"SCHW",36.6,22.95,1.38,7.57,4.09,0,0,0.2172,0.3442,0,0,4.68,0.048,0.95,0.09,22.12,23.81,0,8.59,1.18,7267480,7943700,0.007,0.007,"Finance",2.3,0.160261516551572,0.0105549503525884,3.5681645584536,48.3721124932848,10
"837",6.17e+09,8.76e+09,3e+09,675810000,791460000,190700000,217130000,3.05e+09,378240000,394250000,"SCI",33.53,22.43,2.46,2.01,4.53,2.93,11.07,0.0643,0.1862,0.0281,0.1416,14.38,0.004,0.91,0.493,1.07,227.62,0.7,6.57,0.83,933467,893938,0.014,0.013,"Consumer Services",1.5,0.0965073849826288,0.00724176410219519,3.30876509491721,14.4578313253011,42
"838",1.09e+09,1.24e+09,1.86e+09,249560000,162490000,57910000,82400000,235640000,0,0,"SCL",19.39,12.7,0.82,0.6,2.04,0.67,7.61,0.0312,0.0527,0.0517,0.1018,81.73,-0.103,2.53,-0.305,3.62,42.69,2.41,24.21,0.72,106455,166950,0.015,0.014,"Basic Industries",2.3,0.104124758848645,0.0165186627854427,14.1755179507768,14.9827004087092,18
"839",2.35e+09,1.93e+09,339580000,231680000,14210000,-16450000,40850000,27260000,57990000,57130000,"SCOR",0,90,-19.88,5.76,11.57,5.68,135.69,-0.0484,-0.0331,-0.0206,-0.0945,10.08,0.136,-0.49,0,1.19,16.12,1.14,4.93,1.76,275238,168138,0,0,"Miscellaneous",1.9,0.0938668661181751,0.0132724750254224,7.22526927633755,18.9368833677353,13
"840",2.18e+09,2.27e+09,3.04e+09,9.16e+08,255600000,83500000,1.56e+08,281800000,1.21e+08,57610000,"SCS",26.64,13.32,0.93,0.72,3.29,0.75,8.86,0.028,0.0638,0.0735,0.1259,24.97,-0.024,0.67,-0.048,1.28,42.45,1.59,5.43,0.64,441848,367500,0.026,0.024,"Consumer Durables",1.5,-0.0392024249777226,0.0115323205616362,3.11792502385214,26.7604324531405,6
"841",1.34e+09,1.26e+09,1.27e+09,706850000,166090000,82340000,88450000,0,139940000,57110000,"SCSS",17,14.88,1.01,1.04,5.18,0.99,7.57,0.0648,0.0973,0.1788,0.3372,24.2,0.173,1.53,0.301,1.72,0,1.21,4.97,0.21,663397,1309560,0,0,"Consumer Durables",2.6,-0.245217362318841,0.0164187712604122,7.59251210178818,51.8404896684113,6
"842",579930000,487850000,957160000,273680000,65720000,26270000,69750000,0,71620000,32470000,"SCVL",21.21,16.65,1.29,0.61,1.72,0.51,7.42,0.028,0.0467,0.0597,0.0803,48.63,0.072,1.34,0.136,3.41,0,3.91,16.66,1.52,81769,74738,0.01,0.009,"Consumer Services",2.4,0.00154976653559254,0.0157891306825947,3.57403236235961,20.5404975894581,42
"843",250220000,3.63e+09,1.33e+09,1.11e+09,1.19e+09,-692360000,11820000,3.37e+09,620760000,-1.01e+09,"SD",0,0,-0.16,0.2,0.3,2.72,3.04,-0.4848,0.5281,0.0679,-0.2632,2.79,-0.514,-1.45,0,0.03,167.95,0.9,1.88,2.79,14536000,13092900,0,0,"Energy",3.5,-0.717391304347826,0.0529605972496733,3.70605249188955,58.3333333333333,12
"844",4.39e+09,1.603e+10,4.71e+09,2.89e+09,2.38e+09,1.34e+09,1.21e+09,1.298e+10,1.41e+09,-1.41e+09,"SDRL",3.23,4.59,2.03,0.98,0.46,3.4,6.72,0.284,0.3846,0.0425,0.1348,9.73,0.029,2.76,-0.861,2.46,121.18,0.9,20.43,1.58,12571900,12670300,0.462,0.107,"Energy",2.9,-0.217734855136084,0.0343354521302415,2.75942618748532,44.5833333333333,176
"845",2.031e+10,3.355e+10,5.68e+09,3.11e+09,2.63e+09,9.3e+08,4.17e+08,1.429e+10,2.3e+09,-417250000,"SE",21.85,22.09,5.17,3.59,2.64,5.9,12.77,0.1636,0.3213,0.0344,0.1092,8.47,-0.119,1.39,-0.363,0.62,138.92,0.76,11.48,0.86,4041050,4701050,0.05,0.048,"Public Utilities",2.8,-0.19117742969124,0.010141659836664,2.80135277474397,21.8935114316365,17
